pc1,pc2,name,rating
-5.66668079124,-6.69691761968,Nemanja Vidic,81
2.69075095428,6.06935384181,Nuri Sahin,81
1.96483102918,-7.36093556245,Omer Toprak,81
6.54141029062,0.670908233664,Patrice Evra,81
-7.54537548141,2.96324011468,Patrick Herrmann,81
-7.65652737983,3.35478856164,Paulo Dybala,81
5.91442564293,5.16238805634,Pepe Reina,81
1.82761890433,-6.63891990219,Phil Jagielka,81
-7.16771873654,3.8257158292,Raffael,81
-7.53603317896,2.25512089823,Raheem Sterling,81
1.65908020303,-6.98246501661,Raul Albiol,81
4.01943497333,5.44653164294,Raul Garcia,81
-7.31767324574,2.21410189921,Riyad Mahrez,81
-6.52328952897,4.17201254567,Robin van Persie,81
5.77508013534,5.33656962452,Rui Patricio,81
7.95999588685,1.90841987236,Sami Khedira,81
6.492101236,1.18357533094,Seamus Coleman,81
6.6439450964,1.28427450062,Serge Aurier,81
5.84342199112,5.24813834999,Sergio Asenjo,81
-7.44288769726,3.02634038094,Sofiane Feghouli,81
1.72633098672,-7.28156585757,Stefan de Vrij,81
-4.99455403137,-8.00939379767,Stefan Savic,81
3.52345023048,5.71914476437,Steven Gerrard,81
-7.36723370279,3.20690627192,Theo Walcott,81
5.99422493482,5.15747092419,Timo Horn,81
7.96866100986,1.99347115078,Vicente Iborra,81
5.81348754724,5.27874487655,Victor Valdes,81
5.9734611285,5.08594555605,Vincent Enyeama,81
-6.85632660952,3.7095315318,Vitolo,81
8.02146833088,0.892309617149,William Carvalho,81
